producer_id,season,reporting_month,state,county,usda_farm_resource_region,usda_region_code,fsa_state_office,fsa_county_office,farm_latitude,farm_longitude,producer_type,farm_size_acres,primary_crop,secondary_crop,insured_acres,irrigated_flag,historical_program_participation_flag,underserved_producer_flag,new_producer_flag,historical_yield_value,historical_yield_unit,three_year_avg_yield,yield_volatility_index,last_season_loss_flag,crop_diversity_score,seasonal_rainfall_inches,rainfall_deviation_pct,avg_temperature_f,heat_stress_days,drought_index,flood_risk_index,storm_exposure_flag,soil_type,soil_ph,soil_moisture_index,soil_organic_matter_pct,erosion_risk_index,land_productivity_index,ndvi,ndvi_missing_flag,ndvi_change,crop_health_index,satellite_stress_flag,pest_pressure_flag,disease_pressure_flag,seed_delivery_delay_days,fertilizer_delivery_delay_days,distance_to_input_depot_miles,extension_visit_count,last_extension_visit_days_ago,planting_delay_days,input_credit_amount_usd,repayment_rate,prior_default_flag,loan_distress_flag,current_balance_usd,days_past_due,financial_stress_index,low_input_flag,delayed_planting_flag,drought_stress_flag,crop_health_stress_flag,repayment_stress_flag,logistics_stress_flag,support_gap_flag,priority_signal_count,yield_risk_score,repayment_risk_score,intervention_urgency_score,yield_risk_band,repayment_risk_band,intervention_urgency_band,intervention_priority_tier,recommended_action,approval_required,explanation_summary,action_rationale
US004003,2024-25,2024-12,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,38.3882,-80.0425,individual,81.4,mixed_crops,,62.9,0,1,0,0,99.54,index_yield,105.94,0.426,0,0.25,38.5,-9.9,61.0,10,0.503,0.23,0,loam,5.88,0.432,2.55,0.5,0.585,0.709,0,0.12,0.711,0,0,0,6,6,34.7,0,74,14,3771.02,0.671,0,0,3141.95,2,0.184,0,1,0,0,0,0,1,2,0.46,0.328,0.434,medium,low,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US004004,2024-25,2024-11,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,38.7918,-79.2604,individual,154.6,cattle_feed,mixed_crops,125.5,0,1,1,0,154.89,bu/acre,159.29,0.439,0,0.68,37.1,-0.6,68.6,1,0.231,0.118,0,silt loam,7.03,0.586,4.28,0.387,0.685,0.74,0,-0.02,0.756,0,0,0,2,3,37.0,1,75,9,7819.74,0.661,0,0,8033.24,22,0.219,0,0,0,0,0,0,0,0,0.353,0.253,0.169,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004005,2024-25,2025-03,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,38.7401,-81.2429,corporation,122.3,cattle_feed,hay,99.8,0,0,0,0,130.88,bu/acre,139.65,0.267,0,0.45,38.1,-8.2,63.2,18,0.523,0.369,0,sandy loam,6.44,0.514,4.45,0.284,0.618,,1,0.01,0.227,0,0,0,6,6,31.5,2,16,12,5559.21,0.823,0,0,5160.39,10,0.113,0,1,0,0,0,0,0,1,0.367,0.201,0.216,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004006,2024-25,2025-01,MO,Jasper,Eastern Uplands,R05,MO FSA State Office,Jasper County FSA Office,37.9825,-92.4692,family_farm,90.3,hay,,44.1,1,1,0,1,3.7,tons/acre,3.7,0.508,1,0.43,31.7,-5.3,71.8,0,0.423,0.023,0,sandy loam,5.83,0.504,3.93,0.259,0.231,0.683,0,-0.01,0.704,0,0,0,6,6,17.8,3,68,16,4072.95,0.753,0,0,2673.46,27,0.174,0,1,0,0,0,0,0,1,0.348,0.318,0.279,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004007,2024-25,2025-03,KY,Madison,Eastern Uplands,R05,KY FSA State Office,Madison County FSA Office,37.7825,-84.4834,corporation,320.5,soybeans,,239.4,0,1,0,0,55.14,bu/acre,58.66,0.252,0,0.56,31.8,-7.6,69.2,20,0.5,0.296,0,organic,5.59,0.734,3.62,0.52,0.486,0.595,0,-0.05,0.676,0,0,0,1,3,37.5,2,20,9,12637.58,0.709,1,0,11094.62,39,0.397,0,0,0,0,1,0,0,1,0.262,0.534,0.346,low,medium,medium,active_monitoring,monitor_only,0,Main drivers: repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004008,2024-25,2024-12,TN,Gibson,Eastern Uplands,R05,TN FSA State Office,Gibson County FSA Office,36.0592,-85.6263,family_farm,166.4,corn,soybeans,98.9,0,1,0,0,144.76,bu/acre,149.65,0.05,0,0.69,33.8,2.6,67.8,1,0.272,0.086,0,organic,6.24,0.283,4.23,0.406,0.591,0.613,0,-0.08,0.622,0,0,0,0,3,10.3,0,26,4,9883.61,0.757,0,0,9266.79,39,0.191,0,0,0,0,1,0,1,2,0.285,0.468,0.373,low,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: repayment stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US004009,2024-25,2025-02,OK,Texas,Eastern Uplands,R05,OK FSA State Office,Texas County FSA Office,35.7171,-97.4519,individual,64.5,mixed_crops,hay,52.2,0,1,1,0,88.12,index_yield,95.47,0.357,0,0.5,34.3,-18.2,67.1,4,0.642,0.198,0,clay,6.42,0.516,2.42,0.259,0.535,0.524,0,-0.16,0.594,1,0,0,3,8,42.8,1,64,6,3076.44,0.776,0,0,2827.98,17,0.148,0,0,1,1,0,0,0,2,0.421,0.21,0.284,medium,low,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US004010,2024-25,2024-12,KY,Daviess,Eastern Uplands,R05,KY FSA State Office,Daviess County FSA Office,38.9803,-86.0212,individual,167.3,tobacco,soybeans,96.5,0,1,0,0,1920.41,lb/acre,2026.75,0.328,0,0.64,31.5,10.3,69.7,1,0.437,0.383,0,loam,6.73,0.469,4.99,0.653,0.555,0.795,0,0.13,0.777,0,0,0,4,3,16.6,0,28,12,7396.85,0.698,0,0,5666.67,28,0.207,0,1,0,0,0,0,1,2,0.425,0.334,0.42,medium,low,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US004011,2024-25,2024-12,AR,Poinsett,Eastern Uplands,R05,AR FSA State Office,Poinsett County FSA Office,34.57,-91.8943,family_farm,797.0,corn,,625.6,1,1,0,0,160.22,bu/acre,167.05,0.526,0,0.45,35.8,-1.9,62.3,15,0.341,0.181,0,loam,7.04,0.597,2.36,0.258,0.36,0.829,0,0.16,0.74,0,1,0,3,4,40.9,3,7,9,31717.55,0.749,0,0,23098.51,17,0.167,0,0,0,1,0,0,0,1,0.447,0.27,0.312,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004012,2024-25,2025-03,MO,Boone,Eastern Uplands,R05,MO FSA State Office,Boone County FSA Office,38.5857,-92.171,individual,106.8,corn,tobacco,78.7,0,0,0,0,171.03,bu/acre,172.46,0.23,0,0.43,33.7,11.9,63.8,16,0.069,0.193,0,clay,6.26,0.425,3.33,0.272,0.53,0.738,0,0.08,0.731,0,0,0,3,6,39.1,3,56,14,4082.02,0.916,0,0,2704.29,13,0.065,0,1,0,0,0,0,0,1,0.324,0.241,0.162,low,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004013,2024-25,2025-01,AR,Craighead,Eastern Uplands,R05,AR FSA State Office,Craighead County FSA Office,33.8117,-93.3594,family_farm,121.6,mixed_crops,,116.6,1,0,0,0,87.3,index_yield,91.22,0.246,0,0.43,42.9,-1.6,60.7,7,0.358,0.237,0,clay,7.04,0.407,2.5,0.199,0.69,0.592,0,-0.1,0.545,0,1,0,2,1,34.5,3,3,5,5969.36,0.738,0,0,5790.05,24,0.179,0,0,0,1,0,0,0,1,0.46,0.334,0.287,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004014,2024-25,2024-11,AR,Craighead,Eastern Uplands,R05,AR FSA State Office,Craighead County FSA Office,34.7085,-92.5386,corporation,135.3,hay,mixed_crops,107.5,0,1,0,0,3.29,tons/acre,3.38,0.451,0,0.61,28.6,25.1,65.1,19,0.222,0.235,0,organic,7.06,0.587,3.22,0.29,0.808,0.724,0,0.07,0.744,0,0,0,3,5,44.3,0,34,10,5164.11,0.726,0,0,3863.57,2,0.155,0,0,0,0,0,0,0,0,0.161,0.275,0.18,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004015,2024-25,2024-11,TN,Shelby,Eastern Uplands,R05,TN FSA State Office,Shelby County FSA Office,36.5899,-86.6191,individual,164.6,hay,,96.6,0,1,0,0,3.46,tons/acre,3.62,0.444,0,0.53,34.7,0.9,67.5,6,0.364,0.519,1,organic,6.58,0.694,1.38,0.22,0.493,0.595,0,0.01,0.67,1,0,0,4,1,29.0,1,34,11,6763.59,0.678,0,0,4200.66,22,0.209,0,1,0,1,0,0,0,2,0.467,0.317,0.331,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004016,2024-25,2025-02,MO,Cole,Eastern Uplands,R05,MO FSA State Office,Cole County FSA Office,38.5726,-93.3718,individual,109.6,cattle_feed,hay,78.8,0,1,1,1,136.05,bu/acre,143.32,0.37,1,0.74,27.0,4.8,71.9,14,0.423,0.138,0,organic,5.4,0.48,2.22,0.217,0.782,0.62,0,-0.05,0.656,0,0,0,0,2,21.8,4,24,5,5998.08,0.739,0,0,3709.78,3,0.148,0,0,0,0,0,0,0,0,0.332,0.235,0.2,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004017,2024-25,2025-01,WV,Kanawha,Eastern Uplands,R05,WV FSA State Office,Kanawha County FSA Office,39.1432,-80.9192,family_farm,228.2,soybeans,,138.9,0,0,0,0,53.1,bu/acre,56.82,0.627,0,0.44,36.2,-16.0,63.3,16,0.544,0.056,0,clay,6.15,0.584,1.73,0.147,0.613,0.532,0,-0.15,0.61,1,0,0,7,7,30.4,0,55,6,8077.45,0.687,0,0,4661.28,23,0.205,0,0,1,1,0,0,1,3,0.434,0.431,0.46,medium,medium,medium,active_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress; limited support coverage.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US004018,2024-25,2025-02,KY,Daviess,Eastern Uplands,R05,KY FSA State Office,Daviess County FSA Office,37.9944,-85.4728,individual,68.5,mixed_crops,,45.0,0,0,0,0,83.13,index_yield,93.43,0.461,0,0.28,38.1,-2.7,64.4,10,0.502,0.239,0,loam,6.56,0.345,1.19,0.636,0.597,0.504,0,-0.19,0.474,0,1,0,0,5,33.0,0,54,9,3717.44,0.875,0,0,1406.17,0,0.069,0,0,0,1,0,0,1,2,0.386,0.251,0.373,medium,low,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004019,2024-25,2025-03,KY,Christian,Eastern Uplands,R05,KY FSA State Office,Christian County FSA Office,37.6032,-85.4644,individual,78.0,corn,soybeans,42.5,0,1,1,0,167.72,bu/acre,175.56,0.273,0,0.6,39.0,16.7,63.4,15,0.372,0.186,0,loam,6.95,0.398,2.67,0.565,0.644,0.625,0,0.03,0.647,0,0,0,2,2,31.2,2,3,13,3469.93,0.726,0,0,2990.79,16,0.174,0,1,0,0,0,0,0,1,0.496,0.228,0.311,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004020,2024-25,2024-12,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,38.1012,-80.887,individual,241.6,tobacco,cattle_feed,183.9,0,0,1,0,1853.62,lb/acre,1988.93,0.46,1,0.61,44.7,-4.8,63.8,2,0.567,0.597,1,loam,6.22,0.396,2.99,0.373,0.623,0.611,0,-0.03,0.637,0,0,0,6,7,34.8,1,27,11,9931.08,0.862,0,0,6398.45,15,0.099,0,1,0,0,0,0,0,1,0.492,0.22,0.257,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004021,2024-25,2025-02,OK,Texas,Eastern Uplands,R05,OK FSA State Office,Texas County FSA Office,36.3941,-96.851,individual,216.3,soybeans,mixed_crops,138.8,0,1,0,0,47.86,bu/acre,49.4,0.417,0,0.52,33.9,12.7,63.6,15,0.26,0.178,0,clay,5.6,0.517,3.44,0.227,0.616,0.661,0,-0.07,0.69,0,0,0,3,5,39.2,3,19,3,10340.73,0.926,0,0,9319.82,0,0.042,0,0,0,0,0,0,0,0,0.291,0.184,0.194,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004022,2024-25,2025-02,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,37.8436,-80.7201,cooperative,243.3,hay,mixed_crops,218.8,0,0,0,0,3.95,tons/acre,4.25,0.358,1,0.46,32.1,5.4,67.6,0,0.187,0.16,0,sandy loam,6.35,0.513,2.39,0.69,0.562,0.538,0,-0.03,0.524,1,1,0,1,8,53.4,1,44,4,12318.23,0.833,0,0,11157.79,0,0.094,0,0,0,1,0,0,0,1,0.449,0.228,0.239,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004023,2024-25,2025-02,AR,Jefferson,Eastern Uplands,R05,AR FSA State Office,Jefferson County FSA Office,34.204,-93.0849,individual,139.0,soybeans,hay,118.4,0,1,0,0,44.95,bu/acre,50.22,0.351,1,0.58,43.0,-9.9,64.3,4,0.457,0.051,0,clay,5.76,0.541,4.16,0.676,0.595,0.454,0,-0.12,0.469,0,1,0,4,5,27.9,2,25,12,5242.83,0.8,0,0,2370.88,7,0.121,0,1,0,1,0,0,0,2,0.636,0.197,0.345,medium,low,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004024,2024-25,2024-10,AR,Craighead,Eastern Uplands,R05,AR FSA State Office,Craighead County FSA Office,34.6666,-92.8863,cooperative,86.4,soybeans,,49.9,0,1,1,0,44.72,bu/acre,46.85,0.322,0,0.32,30.4,-2.2,65.2,11,0.378,0.323,0,sandy loam,6.27,0.505,3.94,0.196,0.495,0.549,0,-0.19,0.61,0,0,0,4,4,47.4,1,43,6,4369.14,0.834,0,0,3346.61,0,0.092,0,0,0,1,0,0,0,1,0.454,0.28,0.253,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004025,2024-25,2025-01,OK,Texas,Eastern Uplands,R05,OK FSA State Office,Texas County FSA Office,35.1252,-98.0085,family_farm,338.8,hay,cattle_feed,311.0,0,0,0,0,2.75,tons/acre,3.01,0.345,0,0.57,36.9,-15.0,70.9,18,0.719,0.534,1,silt loam,5.78,0.597,3.31,0.431,0.61,0.61,0,0.04,0.667,0,0,0,3,8,60.0,0,44,7,15954.1,0.807,0,0,8830.67,5,0.115,0,0,1,0,0,0,1,2,0.387,0.349,0.441,medium,medium,medium,active_monitoring,drought_advisory,0,Main drivers: drought stress; limited support coverage.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US004026,2024-25,2025-03,KY,Fayette,Eastern Uplands,R05,KY FSA State Office,Fayette County FSA Office,37.2148,-84.408,family_farm,82.1,hay,corn,49.2,0,0,0,0,3.19,tons/acre,3.41,0.569,0,0.45,30.9,12.6,64.2,14,0.543,0.65,0,loam,5.92,0.439,3.36,0.198,0.508,0.573,0,-0.07,0.617,1,0,0,5,0,53.5,1,42,15,3563.46,0.629,0,0,3045.29,35,0.254,0,1,0,1,1,0,0,3,0.47,0.448,0.401,medium,medium,medium,active_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004027,2024-25,2025-01,TN,Davidson,Eastern Uplands,R05,TN FSA State Office,Davidson County FSA Office,35.6594,-85.7579,individual,121.6,corn,hay,105.2,0,1,1,0,150.0,bu/acre,165.81,0.377,0,0.77,25.0,-2.6,70.0,6,0.378,0.111,0,loam,5.73,0.404,5.02,0.372,0.681,0.387,0,-0.03,0.401,0,1,0,2,6,58.1,2,29,4,5568.06,0.728,0,0,2183.22,18,0.175,0,0,0,1,0,0,0,1,0.339,0.347,0.298,low,medium,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004028,2024-25,2025-02,WV,Berkeley,Eastern Uplands,R05,WV FSA State Office,Berkeley County FSA Office,38.6199,-79.058,individual,153.6,cattle_feed,mixed_crops,114.7,0,1,1,0,134.76,bu/acre,139.52,0.585,1,0.53,35.2,12.2,70.4,0,0.285,0.087,0,loam,6.39,0.715,2.54,0.574,0.665,0.493,0,-0.13,0.603,1,0,0,1,2,38.0,1,56,2,8096.84,0.973,0,0,3730.64,0,0.016,0,0,0,1,0,0,0,1,0.351,0.206,0.18,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004029,2024-25,2025-01,WV,Berkeley,Eastern Uplands,R05,WV FSA State Office,Berkeley County FSA Office,39.2386,-80.6209,individual,514.2,corn,hay,264.8,0,0,0,0,164.95,bu/acre,177.73,0.516,1,0.67,37.6,-4.2,62.7,19,0.599,0.413,1,silt loam,6.52,0.516,2.97,0.56,0.373,0.568,0,-0.27,0.625,0,0,0,6,4,36.4,3,3,11,23241.76,0.652,0,0,15768.87,39,0.25,0,1,0,1,1,0,0,3,0.571,0.34,0.313,medium,medium,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004030,2024-25,2025-01,TN,Rutherford,Eastern Uplands,R05,TN FSA State Office,Rutherford County FSA Office,36.1206,-85.7679,individual,64.5,mixed_crops,,33.2,0,1,0,0,98.68,index_yield,102.87,0.289,0,0.34,42.4,24.9,69.1,9,0.339,0.196,0,sandy loam,7.47,0.448,3.52,0.608,0.513,0.646,0,-0.07,0.67,0,0,0,0,4,34.6,1,75,2,3127.38,0.78,0,0,1590.18,8,0.132,0,0,0,0,0,0,0,0,0.311,0.236,0.242,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004031,2024-25,2025-03,AR,Craighead,Eastern Uplands,R05,AR FSA State Office,Craighead County FSA Office,35.7378,-92.0678,family_farm,87.8,mixed_crops,corn,60.8,0,1,0,0,82.06,index_yield,85.55,0.269,0,0.39,48.3,-4.7,72.8,6,0.34,0.035,0,clay,7.04,0.589,4.72,0.209,0.83,0.776,0,0.15,0.781,0,0,0,3,8,47.6,2,55,9,4053.89,0.819,0,0,2068.38,0,0.1,0,0,0,0,0,0,0,0,0.254,0.322,0.204,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004032,2024-25,2025-03,AR,Jefferson,Eastern Uplands,R05,AR FSA State Office,Jefferson County FSA Office,35.0148,-92.1287,individual,151.1,tobacco,corn,92.0,0,0,0,0,1919.46,lb/acre,2065.35,0.515,1,0.84,38.7,-18.4,67.8,8,0.589,0.162,1,sandy clay,6.83,0.529,3.45,0.119,0.467,0.437,0,-0.25,0.535,1,0,0,3,7,19.7,0,45,11,6107.51,0.774,0,0,4536.83,30,0.167,0,1,1,1,0,0,1,4,0.592,0.346,0.545,medium,medium,medium,active_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; crop health stress; limited support coverage.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US004033,2024-25,2025-03,KY,Fayette,Eastern Uplands,R05,KY FSA State Office,Fayette County FSA Office,38.41,-84.053,cooperative,359.4,corn,,262.0,0,1,0,0,142.33,bu/acre,149.33,0.41,0,0.41,34.7,-0.7,63.0,8,0.391,0.08,0,sandy clay,6.54,0.345,5.28,0.317,0.424,0.644,0,0.0,0.653,1,0,0,1,6,32.2,1,30,6,17608.96,0.592,0,0,11028.54,23,0.259,0,0,0,1,1,0,0,2,0.494,0.385,0.344,medium,medium,medium,active_monitoring,monitor_only,0,Main drivers: crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004034,2024-25,2025-03,OK,Cleveland,Eastern Uplands,R05,OK FSA State Office,Cleveland County FSA Office,36.0316,-96.5758,corporation,253.0,soybeans,,230.3,0,1,0,0,41.08,bu/acre,42.88,0.361,0,0.54,34.3,3.5,65.8,5,0.351,0.281,0,clay,6.96,0.49,4.13,0.542,0.773,0.794,0,0.1,0.78,0,0,0,2,5,9.2,1,65,10,12181.14,0.903,0,0,9542.84,11,0.071,0,0,0,0,0,0,0,0,0.294,0.235,0.209,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004035,2024-25,2025-01,WV,Berkeley,Eastern Uplands,R05,WV FSA State Office,Berkeley County FSA Office,38.2189,-80.1004,family_farm,272.4,soybeans,,146.8,1,0,0,0,48.83,bu/acre,52.02,0.278,0,0.7,44.6,-8.3,65.0,13,0.511,0.094,0,loam,6.14,0.427,5.85,0.382,0.536,0.506,0,-0.17,0.488,0,1,0,1,1,28.8,1,10,13,14887.55,0.82,0,0,13729.4,0,0.102,0,1,0,1,0,0,0,2,0.542,0.238,0.314,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US004036,2024-25,2025-03,OK,Cleveland,Eastern Uplands,R05,OK FSA State Office,Cleveland County FSA Office,35.618,-97.554,individual,234.6,tobacco,,193.6,0,0,0,0,2246.45,lb/acre,2300.93,0.476,0,0.34,40.7,6.5,60.0,5,0.197,0.266,0,clay,5.08,0.38,2.36,0.372,0.661,0.793,0,0.15,0.762,0,0,0,2,4,55.9,2,29,6,7950.44,0.503,1,0,2987.4,74,0.559,1,0,0,0,1,0,0,2,0.299,0.601,0.368,low,medium,medium,active_monitoring,targeted_input_topup,1,Main drivers: low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US004037,2024-25,2025-02,KY,Fayette,Eastern Uplands,R05,KY FSA State Office,Fayette County FSA Office,38.018,-85.0752,individual,75.9,cattle_feed,hay,59.0,1,1,1,0,171.82,bu/acre,169.54,0.544,0,0.46,42.5,-4.7,64.5,3,0.305,0.144,0,organic,5.62,0.661,3.08,0.17,0.392,0.836,0,0.09,0.834,0,0,0,3,4,38.9,1,56,3,4021.48,0.912,0,0,3526.43,12,0.066,0,0,0,0,0,0,0,0,0.243,0.224,0.167,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004038,2024-25,2025-01,TN,Davidson,Eastern Uplands,R05,TN FSA State Office,Davidson County FSA Office,36.1703,-85.3313,family_farm,82.6,corn,mixed_crops,61.0,0,1,1,0,125.83,bu/acre,132.92,0.424,1,0.63,33.0,-11.4,64.7,4,0.445,0.195,0,sandy loam,6.95,0.51,1.81,0.283,0.472,0.677,0,-0.08,0.7,0,0,0,2,6,19.7,3,3,11,4132.61,0.652,0,0,2876.14,11,0.208,0,1,0,0,0,0,0,1,0.495,0.338,0.334,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004039,2024-25,2025-01,WV,Kanawha,Eastern Uplands,R05,WV FSA State Office,Kanawha County FSA Office,37.6479,-81.04,corporation,117.8,soybeans,cattle_feed,83.4,0,1,1,0,45.2,bu/acre,46.64,0.199,1,0.59,28.5,-5.6,67.0,10,0.257,0.142,1,sandy loam,6.3,0.674,4.2,0.237,0.446,0.703,0,0.14,0.743,0,0,0,3,4,28.2,3,50,13,7022.98,0.931,0,0,3596.44,24,0.073,0,1,0,0,0,0,0,1,0.404,0.16,0.224,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US004040,2024-25,2024-11,WV,Monongalia,Eastern Uplands,R05,WV FSA State Office,Monongalia County FSA Office,38.9644,-79.9199,individual,109.3,tobacco,corn,81.3,1,1,1,0,1851.01,lb/acre,1782.33,0.254,0,0.36,34.6,9.2,67.4,7,0.096,0.184,0,organic,5.68,0.627,2.19,0.565,0.702,0.82,0,0.14,0.818,0,0,0,5,6,18.1,2,38,7,3305.25,,1,0,3315.38,37,0.233,1,0,0,0,1,0,0,2,0.306,0.47,0.277,low,medium,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US004041,2024-25,2025-01,KY,Christian,Eastern Uplands,R05,KY FSA State Office,Christian County FSA Office,38.0998,-84.5699,family_farm,53.9,mixed_crops,,48.7,0,1,0,0,78.56,index_yield,84.97,0.415,0,0.4,39.5,-10.3,68.1,16,0.629,0.102,0,organic,5.88,0.634,1.51,0.376,0.332,0.477,0,-0.14,0.579,0,0,0,3,4,3.0,1,3,6,2653.28,0.744,0,0,2335.9,24,0.175,0,0,1,1,0,0,0,2,0.457,0.311,0.311,medium,low,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
